profileID,respID,qID,altID,obsID,type,price,freshness,image
35,18,8,3,144,Red Delicious,4,Excellent,redDelicious.jpg
10,19,1,1,145,Red Delicious,1.5,Excellent,redDelicious.jpg
64,19,1,2,145,Pink Lady,3.5,Average,pinkLady.jpg
72,19,1,3,145,Gala,1,Poor,gala.jpg
44,19,2,1,146,Pink Lady,1.5,Average,pinkLady.jpg
42,19,2,2,146,Gala,1.5,Average,gala.jpg
32,19,2,3,146,Gala,4,Excellent,gala.jpg
39,19,3,1,147,Pink Lady,1,Average,pinkLady.jpg
7,19,3,2,147,Gala,1.5,Excellent,gala.jpg
38,19,3,3,147,Honeycrisp,1,Average,honeycrisp.jpg
17,19,4,1,148,Gala,2.5,Excellent,gala.jpg
84,19,4,2,148,Pink Lady,2,Poor,pinkLady.jpg
33,19,4,3,148,Honeycrisp,4,Excellent,honeycrisp.jpg
2,19,5,1,149,Gala,1,Excellent,gala.jpg
56,19,5,2,149,Fuji,3,Average,fuji.jpg
14,19,5,3,149,Pink Lady,2,Excellent,pinkLady.jpg
2,19,6,1,150,Gala,1,Excellent,gala.jpg
79,19,6,2,150,Pink Lady,1.5,Poor,pinkLady.jpg
87,19,6,3,150,Gala,2.5,Poor,gala.jpg
104,19,7,1,151,Pink Lady,4,Poor,pinkLady.jpg
99,19,7,2,151,Pink Lady,3.5,Poor,pinkLady.jpg
66,19,7,3,151,Fuji,4,Average,fuji.jpg
70,19,8,1,152,Red Delicious,4,Average,redDelicious.jpg
59,19,8,2,152,Pink Lady,3,Average,pinkLady.jpg
47,19,8,3,152,Gala,2,Average,gala.jpg
9,20,1,1,153,Pink Lady,1.5,Excellent,pinkLady.jpg
23,20,1,2,153,Honeycrisp,3,Excellent,honeycrisp.jpg
25,20,1,3,153,Red Delicious,3,Excellent,redDelicious.jpg
15,20,2,1,154,Red Delicious,2,Excellent,redDelicious.jpg
86,20,2,2,154,Fuji,2.5,Poor,fuji.jpg
72,20,2,3,154,Gala,1,Poor,gala.jpg
93,20,3,1,155,Honeycrisp,3,Poor,honeycrisp.jpg
105,20,3,2,155,Red Delicious,4,Poor,redDelicious.jpg
21,20,3,3,155,Fuji,3,Excellent,fuji.jpg
48,20,4,1,156,Honeycrisp,2,Average,honeycrisp.jpg
73,20,4,2,156,Honeycrisp,1,Poor,honeycrisp.jpg
98,20,4,3,156,Honeycrisp,3.5,Poor,honeycrisp.jpg
105,20,5,1,157,Red Delicious,4,Poor,redDelicious.jpg
43,20,5,2,157,Honeycrisp,1.5,Average,honeycrisp.jpg
56,20,5,3,157,Fuji,3,Average,fuji.jpg
75,20,6,1,158,Red Delicious,1,Poor,redDelicious.jpg
4,20,6,2,158,Pink Lady,1,Excellent,pinkLady.jpg
71,20,6,3,158,Fuji,1,Poor,fuji.jpg
56,20,7,1,159,Fuji,3,Average,fuji.jpg
50,20,7,2,159,Red Delicious,2,Average,redDelicious.jpg
11,20,7,3,159,Fuji,2,Excellent,fuji.jpg
97,20,8,1,160,Gala,3.5,Poor,gala.jpg
75,20,8,2,160,Red Delicious,1,Poor,redDelicious.jpg
60,20,8,3,160,Red Delicious,3,Average,redDelicious.jpg
102,21,1,1,161,Gala,4,Poor,gala.jpg
85,21,1,2,161,Red Delicious,2,Poor,redDelicious.jpg
74,21,1,3,161,Pink Lady,1,Poor,pinkLady.jpg
67,21,2,1,162,Gala,4,Average,gala.jpg
99,21,2,2,162,Pink Lady,3.5,Poor,pinkLady.jpg
98,21,2,3,162,Honeycrisp,3.5,Poor,honeycrisp.jpg
58,21,3,1,163,Honeycrisp,3,Average,honeycrisp.jpg
40,21,3,2,163,Red Delicious,1,Average,redDelicious.jpg
92,21,3,3,163,Gala,3,Poor,gala.jpg
13,21,4,1,164,Honeycrisp,2,Excellent,honeycrisp.jpg
8,21,4,2,164,Honeycrisp,1.5,Excellent,honeycrisp.jpg
2,21,4,3,164,Gala,1,Excellent,gala.jpg
6,21,5,1,165,Fuji,1.5,Excellent,fuji.jpg
87,21,5,2,165,Gala,2.5,Poor,gala.jpg
17,21,5,3,165,Gala,2.5,Excellent,gala.jpg
32,21,6,1,166,Gala,4,Excellent,gala.jpg
78,21,6,2,166,Honeycrisp,1.5,Poor,honeycrisp.jpg
71,21,6,3,166,Fuji,1,Poor,fuji.jpg
77,21,7,1,167,Gala,1.5,Poor,gala.jpg
72,21,7,2,167,Gala,1,Poor,gala.jpg
102,21,7,3,167,Gala,4,Poor,gala.jpg
75,21,8,1,168,Red Delicious,1,Poor,redDelicious.jpg
17,21,8,2,168,Gala,2.5,Excellent,gala.jpg
71,21,8,3,168,Fuji,1,Poor,fuji.jpg
55,22,1,1,169,Red Delicious,2.5,Average,redDelicious.jpg
19,22,1,2,169,Pink Lady,2.5,Excellent,pinkLady.jpg
104,22,1,3,169,Pink Lady,4,Poor,pinkLady.jpg
15,22,2,1,170,Red Delicious,2,Excellent,redDelicious.jpg
46,22,2,2,170,Fuji,2,Average,fuji.jpg
14,22,2,3,170,Pink Lady,2,Excellent,pinkLady.jpg
90,22,3,1,171,Red Delicious,2.5,Poor,redDelicious.jpg
27,22,3,2,171,Gala,3.5,Excellent,gala.jpg
81,22,3,3,171,Fuji,2,Poor,fuji.jpg
33,22,4,1,172,Honeycrisp,4,Excellent,honeycrisp.jpg
50,22,4,2,172,Red Delicious,2,Average,redDelicious.jpg
18,22,4,3,172,Honeycrisp,2.5,Excellent,honeycrisp.jpg
20,22,5,1,173,Red Delicious,2.5,Excellent,redDelicious.jpg
91,22,5,2,173,Fuji,3,Poor,fuji.jpg
42,22,5,3,173,Gala,1.5,Average,gala.jpg
74,22,6,1,174,Pink Lady,1,Poor,pinkLady.jpg
53,22,6,2,174,Honeycrisp,2.5,Average,honeycrisp.jpg
63,22,6,3,174,Honeycrisp,3.5,Average,honeycrisp.jpg
73,22,7,1,175,Honeycrisp,1,Poor,honeycrisp.jpg
31,22,7,2,175,Fuji,4,Excellent,fuji.jpg
83,22,7,3,175,Honeycrisp,2,Poor,honeycrisp.jpg
55,22,8,1,176,Red Delicious,2.5,Average,redDelicious.jpg
18,22,8,2,176,Honeycrisp,2.5,Excellent,honeycrisp.jpg
44,22,8,3,176,Pink Lady,1.5,Average,pinkLady.jpg
92,23,1,1,177,Gala,3,Poor,gala.jpg
21,23,1,2,177,Fuji,3,Excellent,fuji.jpg
29,23,1,3,177,Pink Lady,3.5,Excellent,pinkLady.jpg
36,23,2,1,178,Fuji,1,Average,fuji.jpg
84,23,2,2,178,Pink Lady,2,Poor,pinkLady.jpg
23,23,2,3,178,Honeycrisp,3,Excellent,honeycrisp.jpg
42,23,3,1,179,Gala,1.5,Average,gala.jpg
69,23,3,2,179,Pink Lady,4,Average,pinkLady.jpg
66,23,3,3,179,Fuji,4,Average,fuji.jpg
82,23,4,1,180,Gala,2,Poor,gala.jpg
76,23,4,2,180,Fuji,1.5,Poor,fuji.jpg
62,23,4,3,180,Gala,3.5,Average,gala.jpg
64,23,5,1,181,Pink Lady,3.5,Average,pinkLady.jpg
77,23,5,2,181,Gala,1.5,Poor,gala.jpg
51,23,5,3,181,Fuji,2.5,Average,fuji.jpg
102,23,6,1,182,Gala,4,Poor,gala.jpg
18,23,6,2,182,Honeycrisp,2.5,Excellent,honeycrisp.jpg
10,23,6,3,182,Red Delicious,1.5,Excellent,redDelicious.jpg
73,23,7,1,183,Honeycrisp,1,Poor,honeycrisp.jpg
99,23,7,2,183,Pink Lady,3.5,Poor,pinkLady.jpg
93,23,7,3,183,Honeycrisp,3,Poor,honeycrisp.jpg
86,23,8,1,184,Fuji,2.5,Poor,fuji.jpg
83,23,8,2,184,Honeycrisp,2,Poor,honeycrisp.jpg
72,23,8,3,184,Gala,1,Poor,gala.jpg
97,24,1,1,185,Gala,3.5,Poor,gala.jpg
2,24,1,2,185,Gala,1,Excellent,gala.jpg
43,24,1,3,185,Honeycrisp,1.5,Average,honeycrisp.jpg
5,24,2,1,186,Red Delicious,1,Excellent,redDelicious.jpg
85,24,2,2,186,Red Delicious,2,Poor,redDelicious.jpg
95,24,2,3,186,Red Delicious,3,Poor,redDelicious.jpg
100,24,3,1,187,Red Delicious,3.5,Poor,redDelicious.jpg
27,24,3,2,187,Gala,3.5,Excellent,gala.jpg
23,24,3,3,187,Honeycrisp,3,Excellent,honeycrisp.jpg
3,24,4,1,188,Honeycrisp,1,Excellent,honeycrisp.jpg
15,24,4,2,188,Red Delicious,2,Excellent,redDelicious.jpg
103,24,4,3,188,Honeycrisp,4,Poor,honeycrisp.jpg
58,24,5,1,189,Honeycrisp,3,Average,honeycrisp.jpg
7,24,5,2,189,Gala,1.5,Excellent,gala.jpg
34,24,5,3,189,Pink Lady,4,Excellent,pinkLady.jpg
31,24,6,1,190,Fuji,4,Excellent,fuji.jpg
82,24,6,2,190,Gala,2,Poor,gala.jpg
18,24,6,3,190,Honeycrisp,2.5,Excellent,honeycrisp.jpg
99,24,7,1,191,Pink Lady,3.5,Poor,pinkLady.jpg
104,24,7,2,191,Pink Lady,4,Poor,pinkLady.jpg
46,24,7,3,191,Fuji,2,Average,fuji.jpg
9,24,8,1,192,Pink Lady,1.5,Excellent,pinkLady.jpg
79,24,8,2,192,Pink Lady,1.5,Poor,pinkLady.jpg
17,24,8,3,192,Gala,2.5,Excellent,gala.jpg
7,25,1,1,193,Gala,1.5,Excellent,gala.jpg
94,25,1,2,193,Pink Lady,3,Poor,pinkLady.jpg
8,25,1,3,193,Honeycrisp,1.5,Excellent,honeycrisp.jpg
65,25,2,1,194,Red Delicious,3.5,Average,redDelicious.jpg
9,25,2,2,194,Pink Lady,1.5,Excellent,pinkLady.jpg
99,25,2,3,194,Pink Lady,3.5,Poor,pinkLady.jpg
25,25,3,1,195,Red Delicious,3,Excellent,redDelicious.jpg
2,25,3,2,195,Gala,1,Excellent,gala.jpg
11,25,3,3,195,Fuji,2,Excellent,fuji.jpg
68,25,4,1,196,Honeycrisp,4,Average,honeycrisp.jpg
40,25,4,2,196,Red Delicious,1,Average,redDelicious.jpg
20,25,4,3,196,Red Delicious,2.5,Excellent,redDelicious.jpg
11,25,5,1,197,Fuji,2,Excellent,fuji.jpg
18,25,5,2,197,Honeycrisp,2.5,Excellent,honeycrisp.jpg
54,25,5,3,197,Pink Lady,2.5,Average,pinkLady.jpg
14,25,6,1,198,Pink Lady,2,Excellent,pinkLady.jpg
67,25,6,2,198,Gala,4,Average,gala.jpg
92,25,6,3,198,Gala,3,Poor,gala.jpg
67,25,7,1,199,Gala,4,Average,gala.jpg
92,25,7,2,199,Gala,3,Poor,gala.jpg
93,25,7,3,199,Honeycrisp,3,Poor,honeycrisp.jpg
39,25,8,1,200,Pink Lady,1,Average,pinkLady.jpg
23,25,8,2,200,Honeycrisp,3,Excellent,honeycrisp.jpg
79,25,8,3,200,Pink Lady,1.5,Poor,pinkLady.jpg
87,26,1,1,201,Gala,2.5,Poor,gala.jpg
88,26,1,2,201,Honeycrisp,2.5,Poor,honeycrisp.jpg
40,26,1,3,201,Red Delicious,1,Average,redDelicious.jpg
33,26,2,1,202,Honeycrisp,4,Excellent,honeycrisp.jpg
37,26,2,2,202,Gala,1,Average,gala.jpg
60,26,2,3,202,Red Delicious,3,Average,redDelicious.jpg
29,26,3,1,203,Pink Lady,3.5,Excellent,pinkLady.jpg
70,26,3,2,203,Red Delicious,4,Average,redDelicious.jpg
25,26,3,3,203,Red Delicious,3,Excellent,redDelicious.jpg
42,26,4,1,204,Gala,1.5,Average,gala.jpg
26,26,4,2,204,Fuji,3.5,Excellent,fuji.jpg
88,26,4,3,204,Honeycrisp,2.5,Poor,honeycrisp.jpg
44,26,5,1,205,Pink Lady,1.5,Average,pinkLady.jpg
96,26,5,2,205,Fuji,3.5,Poor,fuji.jpg
8,26,5,3,205,Honeycrisp,1.5,Excellent,honeycrisp.jpg
16,26,6,1,206,Fuji,2.5,Excellent,fuji.jpg
39,26,6,2,206,Pink Lady,1,Average,pinkLady.jpg
96,26,6,3,206,Fuji,3.5,Poor,fuji.jpg
103,26,7,1,207,Honeycrisp,4,Poor,honeycrisp.jpg
65,26,7,2,207,Red Delicious,3.5,Average,redDelicious.jpg
94,26,7,3,207,Pink Lady,3,Poor,pinkLady.jpg
58,26,8,1,208,Honeycrisp,3,Average,honeycrisp.jpg
89,26,8,2,208,Pink Lady,2.5,Poor,pinkLady.jpg
56,26,8,3,208,Fuji,3,Average,fuji.jpg
43,27,1,1,209,Honeycrisp,1.5,Average,honeycrisp.jpg
67,27,1,2,209,Gala,4,Average,gala.jpg
56,27,1,3,209,Fuji,3,Average,fuji.jpg
22,27,2,1,210,Gala,3,Excellent,gala.jpg
17,27,2,2,210,Gala,2.5,Excellent,gala.jpg
84,27,2,3,210,Pink Lady,2,Poor,pinkLady.jpg
99,27,3,1,211,Pink Lady,3.5,Poor,pinkLady.jpg
14,27,3,2,211,Pink Lady,2,Excellent,pinkLady.jpg
101,27,3,3,211,Fuji,4,Poor,fuji.jpg
64,27,4,1,212,Pink Lady,3.5,Average,pinkLady.jpg
24,27,4,2,212,Pink Lady,3,Excellent,pinkLady.jpg
94,27,4,3,212,Pink Lady,3,Poor,pinkLady.jpg
8,27,5,1,213,Honeycrisp,1.5,Excellent,honeycrisp.jpg
20,27,5,2,213,Red Delicious,2.5,Excellent,redDelicious.jpg
74,27,5,3,213,Pink Lady,1,Poor,pinkLady.jpg
86,27,6,1,214,Fuji,2.5,Poor,fuji.jpg
50,27,6,2,214,Red Delicious,2,Average,redDelicious.jpg
17,27,6,3,214,Gala,2.5,Excellent,gala.jpg
9,27,7,1,215,Pink Lady,1.5,Excellent,pinkLady.jpg
35,27,7,2,215,Red Delicious,4,Excellent,redDelicious.jpg
101,27,7,3,215,Fuji,4,Poor,fuji.jpg
85,27,8,1,216,Red Delicious,2,Poor,redDelicious.jpg
63,27,8,2,216,Honeycrisp,3.5,Average,honeycrisp.jpg
57,27,8,3,216,Gala,3,Average,gala.jpg
16,28,1,1,217,Fuji,2.5,Excellent,fuji.jpg
52,28,1,2,217,Gala,2.5,Average,gala.jpg
90,28,1,3,217,Red Delicious,2.5,Poor,redDelicious.jpg
99,28,2,1,218,Pink Lady,3.5,Poor,pinkLady.jpg
35,28,2,2,218,Red Delicious,4,Excellent,redDelicious.jpg
54,28,2,3,218,Pink Lady,2.5,Average,pinkLady.jpg
26,28,3,1,219,Fuji,3.5,Excellent,fuji.jpg
13,28,3,2,219,Honeycrisp,2,Excellent,honeycrisp.jpg
36,28,3,3,219,Fuji,1,Average,fuji.jpg
47,28,4,1,220,Gala,2,Average,gala.jpg
25,28,4,2,220,Red Delicious,3,Excellent,redDelicious.jpg
28,28,4,3,220,Honeycrisp,3.5,Excellent,honeycrisp.jpg
29,28,5,1,221,Pink Lady,3.5,Excellent,pinkLady.jpg
77,28,5,2,221,Gala,1.5,Poor,gala.jpg
44,28,5,3,221,Pink Lady,1.5,Average,pinkLady.jpg
54,28,6,1,222,Pink Lady,2.5,Average,pinkLady.jpg
85,28,6,2,222,Red Delicious,2,Poor,redDelicious.jpg
25,28,6,3,222,Red Delicious,3,Excellent,redDelicious.jpg
29,28,7,1,223,Pink Lady,3.5,Excellent,pinkLady.jpg
20,28,7,2,223,Red Delicious,2.5,Excellent,redDelicious.jpg
93,28,7,3,223,Honeycrisp,3,Poor,honeycrisp.jpg
13,28,8,1,224,Honeycrisp,2,Excellent,honeycrisp.jpg
77,28,8,2,224,Gala,1.5,Poor,gala.jpg
35,28,8,3,224,Red Delicious,4,Excellent,redDelicious.jpg
55,29,1,1,225,Red Delicious,2.5,Average,redDelicious.jpg
5,29,1,2,225,Red Delicious,1,Excellent,redDelicious.jpg
56,29,1,3,225,Fuji,3,Average,fuji.jpg
77,29,2,1,226,Gala,1.5,Poor,gala.jpg
87,29,2,2,226,Gala,2.5,Poor,gala.jpg
92,29,2,3,226,Gala,3,Poor,gala.jpg
44,29,3,1,227,Pink Lady,1.5,Average,pinkLady.jpg
72,29,3,2,227,Gala,1,Poor,gala.jpg
38,29,3,3,227,Honeycrisp,1,Average,honeycrisp.jpg
24,29,4,1,228,Pink Lady,3,Excellent,pinkLady.jpg
80,29,4,2,228,Red Delicious,1.5,Poor,redDelicious.jpg
75,29,4,3,228,Red Delicious,1,Poor,redDelicious.jpg
87,29,5,1,229,Gala,2.5,Poor,gala.jpg
94,29,5,2,229,Pink Lady,3,Poor,pinkLady.jpg
96,29,5,3,229,Fuji,3.5,Poor,fuji.jpg
91,29,6,1,230,Fuji,3,Poor,fuji.jpg
48,29,6,2,230,Honeycrisp,2,Average,honeycrisp.jpg
15,29,6,3,230,Red Delicious,2,Excellent,redDelicious.jpg
65,29,7,1,231,Red Delicious,3.5,Average,redDelicious.jpg
54,29,7,2,231,Pink Lady,2.5,Average,pinkLady.jpg
10,29,7,3,231,Red Delicious,1.5,Excellent,redDelicious.jpg
86,29,8,1,232,Fuji,2.5,Poor,fuji.jpg
42,29,8,2,232,Gala,1.5,Average,gala.jpg
100,29,8,3,232,Red Delicious,3.5,Poor,redDelicious.jpg
41,30,1,1,233,Fuji,1.5,Average,fuji.jpg
25,30,1,2,233,Red Delicious,3,Excellent,redDelicious.jpg
94,30,1,3,233,Pink Lady,3,Poor,pinkLady.jpg
52,30,2,1,234,Gala,2.5,Average,gala.jpg
37,30,2,2,234,Gala,1,Average,gala.jpg
27,30,2,3,234,Gala,3.5,Excellent,gala.jpg
73,30,3,1,235,Honeycrisp,1,Poor,honeycrisp.jpg
83,30,3,2,235,Honeycrisp,2,Poor,honeycrisp.jpg
35,30,3,3,235,Red Delicious,4,Excellent,redDelicious.jpg
34,30,4,1,236,Pink Lady,4,Excellent,pinkLady.jpg
63,30,4,2,236,Honeycrisp,3.5,Average,honeycrisp.jpg
87,30,4,3,236,Gala,2.5,Poor,gala.jpg
76,30,5,1,237,Fuji,1.5,Poor,fuji.jpg
79,30,5,2,237,Pink Lady,1.5,Poor,pinkLady.jpg
49,30,5,3,237,Pink Lady,2,Average,pinkLady.jpg
35,30,6,1,238,Red Delicious,4,Excellent,redDelicious.jpg
29,30,6,2,238,Pink Lady,3.5,Excellent,pinkLady.jpg
71,30,6,3,238,Fuji,1,Poor,fuji.jpg
93,30,7,1,239,Honeycrisp,3,Poor,honeycrisp.jpg
45,30,7,2,239,Red Delicious,1.5,Average,redDelicious.jpg
34,30,7,3,239,Pink Lady,4,Excellent,pinkLady.jpg
73,30,8,1,240,Honeycrisp,1,Poor,honeycrisp.jpg
47,30,8,2,240,Gala,2,Average,gala.jpg
1,30,8,3,240,Fuji,1,Excellent,fuji.jpg
91,31,1,1,241,Fuji,3,Poor,fuji.jpg
97,31,1,2,241,Gala,3.5,Poor,gala.jpg
29,31,1,3,241,Pink Lady,3.5,Excellent,pinkLady.jpg
39,31,2,1,242,Pink Lady,1,Average,pinkLady.jpg
87,31,2,2,242,Gala,2.5,Poor,gala.jpg
6,31,2,3,242,Fuji,1.5,Excellent,fuji.jpg
32,31,3,1,243,Gala,4,Excellent,gala.jpg
103,31,3,2,243,Honeycrisp,4,Poor,honeycrisp.jpg
61,31,3,3,243,Fuji,3.5,Average,fuji.jpg
80,31,4,1,244,Red Delicious,1.5,Poor,redDelicious.jpg
90,31,4,2,244,Red Delicious,2.5,Poor,redDelicious.jpg
16,31,4,3,244,Fuji,2.5,Excellent,fuji.jpg
2,31,5,1,245,Gala,1,Excellent,gala.jpg
34,31,5,2,245,Pink Lady,4,Excellent,pinkLady.jpg
78,31,5,3,245,Honeycrisp,1.5,Poor,honeycrisp.jpg
30,31,6,1,246,Red Delicious,3.5,Excellent,redDelicious.jpg
28,31,6,2,246,Honeycrisp,3.5,Excellent,honeycrisp.jpg
85,31,6,3,246,Red Delicious,2,Poor,redDelicious.jpg
87,31,7,1,247,Gala,2.5,Poor,gala.jpg
58,31,7,2,247,Honeycrisp,3,Average,honeycrisp.jpg
30,31,7,3,247,Red Delicious,3.5,Excellent,redDelicious.jpg
89,31,8,1,248,Pink Lady,2.5,Poor,pinkLady.jpg
39,31,8,2,248,Pink Lady,1,Average,pinkLady.jpg
70,31,8,3,248,Red Delicious,4,Average,redDelicious.jpg
68,32,1,1,249,Honeycrisp,4,Average,honeycrisp.jpg
67,32,1,2,249,Gala,4,Average,gala.jpg
46,32,1,3,249,Fuji,2,Average,fuji.jpg
59,32,2,1,250,Pink Lady,3,Average,pinkLady.jpg
48,32,2,2,250,Honeycrisp,2,Average,honeycrisp.jpg
10,32,2,3,250,Red Delicious,1.5,Excellent,redDelicious.jpg
28,32,3,1,251,Honeycrisp,3.5,Excellent,honeycrisp.jpg
76,32,3,2,251,Fuji,1.5,Poor,fuji.jpg
67,32,3,3,251,Gala,4,Average,gala.jpg
1,32,4,1,252,Fuji,1,Excellent,fuji.jpg
44,32,4,2,252,Pink Lady,1.5,Average,pinkLady.jpg
49,32,4,3,252,Pink Lady,2,Average,pinkLady.jpg
33,32,5,1,253,Honeycrisp,4,Excellent,honeycrisp.jpg
36,32,5,2,253,Fuji,1,Average,fuji.jpg
13,32,5,3,253,Honeycrisp,2,Excellent,honeycrisp.jpg
79,32,6,1,254,Pink Lady,1.5,Poor,pinkLady.jpg
77,32,6,2,254,Gala,1.5,Poor,gala.jpg
46,32,6,3,254,Fuji,2,Average,fuji.jpg
94,32,7,1,255,Pink Lady,3,Poor,pinkLady.jpg
18,32,7,2,255,Honeycrisp,2.5,Excellent,honeycrisp.jpg
50,32,7,3,255,Red Delicious,2,Average,redDelicious.jpg
103,32,8,1,256,Honeycrisp,4,Poor,honeycrisp.jpg
26,32,8,2,256,Fuji,3.5,Excellent,fuji.jpg
36,32,8,3,256,Fuji,1,Average,fuji.jpg
36,33,1,1,257,Fuji,1,Average,fuji.jpg
56,33,1,2,257,Fuji,3,Average,fuji.jpg
57,33,1,3,257,Gala,3,Average,gala.jpg
3,33,2,1,258,Honeycrisp,1,Excellent,honeycrisp.jpg
89,33,2,2,258,Pink Lady,2.5,Poor,pinkLady.jpg
11,33,2,3,258,Fuji,2,Excellent,fuji.jpg
51,33,3,1,259,Fuji,2.5,Average,fuji.jpg
30,33,3,2,259,Red Delicious,3.5,Excellent,redDelicious.jpg
16,33,3,3,259,Fuji,2.5,Excellent,fuji.jpg
11,33,4,1,260,Fuji,2,Excellent,fuji.jpg
102,33,4,2,260,Gala,4,Poor,gala.jpg
96,33,4,3,260,Fuji,3.5,Poor,fuji.jpg
95,33,5,1,261,Red Delicious,3,Poor,redDelicious.jpg
101,33,5,2,261,Fuji,4,Poor,fuji.jpg
66,33,5,3,261,Fuji,4,Average,fuji.jpg
22,33,6,1,262,Gala,3,Excellent,gala.jpg
17,33,6,2,262,Gala,2.5,Excellent,gala.jpg
5,33,6,3,262,Red Delicious,1,Excellent,redDelicious.jpg
79,33,7,1,263,Pink Lady,1.5,Poor,pinkLady.jpg
96,33,7,2,263,Fuji,3.5,Poor,fuji.jpg
62,33,7,3,263,Gala,3.5,Average,gala.jpg
35,33,8,1,264,Red Delicious,4,Excellent,redDelicious.jpg
91,33,8,2,264,Fuji,3,Poor,fuji.jpg
22,33,8,3,264,Gala,3,Excellent,gala.jpg
63,34,1,1,265,Honeycrisp,3.5,Average,honeycrisp.jpg
89,34,1,2,265,Pink Lady,2.5,Poor,pinkLady.jpg
15,34,1,3,265,Red Delicious,2,Excellent,redDelicious.jpg
35,34,2,1,266,Red Delicious,4,Excellent,redDelicious.jpg
30,34,2,2,266,Red Delicious,3.5,Excellent,redDelicious.jpg
34,34,2,3,266,Pink Lady,4,Excellent,pinkLady.jpg
44,34,3,1,267,Pink Lady,1.5,Average,pinkLady.jpg
42,34,3,2,267,Gala,1.5,Average,gala.jpg
60,34,3,3,267,Red Delicious,3,Average,redDelicious.jpg
2,34,4,1,268,Gala,1,Excellent,gala.jpg
80,34,4,2,268,Red Delicious,1.5,Poor,redDelicious.jpg
104,34,4,3,268,Pink Lady,4,Poor,pinkLady.jpg
23,34,5,1,269,Honeycrisp,3,Excellent,honeycrisp.jpg
87,34,5,2,269,Gala,2.5,Poor,gala.jpg
88,34,5,3,269,Honeycrisp,2.5,Poor,honeycrisp.jpg
21,34,6,1,270,Fuji,3,Excellent,fuji.jpg
82,34,6,2,270,Gala,2,Poor,gala.jpg
19,34,6,3,270,Pink Lady,2.5,Excellent,pinkLady.jpg
9,34,7,1,271,Pink Lady,1.5,Excellent,pinkLady.jpg
83,34,7,2,271,Honeycrisp,2,Poor,honeycrisp.jpg
62,34,7,3,271,Gala,3.5,Average,gala.jpg
83,34,8,1,272,Honeycrisp,2,Poor,honeycrisp.jpg
69,34,8,2,272,Pink Lady,4,Average,pinkLady.jpg
45,34,8,3,272,Red Delicious,1.5,Average,redDelicious.jpg
80,35,1,1,273,Red Delicious,1.5,Poor,redDelicious.jpg
103,35,1,2,273,Honeycrisp,4,Poor,honeycrisp.jpg
104,35,1,3,273,Pink Lady,4,Poor,pinkLady.jpg
32,35,2,1,274,Gala,4,Excellent,gala.jpg
48,35,2,2,274,Honeycrisp,2,Average,honeycrisp.jpg
15,35,2,3,274,Red Delicious,2,Excellent,redDelicious.jpg
26,35,3,1,275,Fuji,3.5,Excellent,fuji.jpg
20,35,3,2,275,Red Delicious,2.5,Excellent,redDelicious.jpg
35,35,3,3,275,Red Delicious,4,Excellent,redDelicious.jpg
55,35,4,1,276,Red Delicious,2.5,Average,redDelicious.jpg
31,35,4,2,276,Fuji,4,Excellent,fuji.jpg
24,35,4,3,276,Pink Lady,3,Excellent,pinkLady.jpg
17,35,5,1,277,Gala,2.5,Excellent,gala.jpg
71,35,5,2,277,Fuji,1,Poor,fuji.jpg
57,35,5,3,277,Gala,3,Average,gala.jpg
77,35,6,1,278,Gala,1.5,Poor,gala.jpg
35,35,6,2,278,Red Delicious,4,Excellent,redDelicious.jpg
58,35,6,3,278,Honeycrisp,3,Average,honeycrisp.jpg
54,35,7,1,279,Pink Lady,2.5,Average,pinkLady.jpg
13,35,7,2,279,Honeycrisp,2,Excellent,honeycrisp.jpg
78,35,7,3,279,Honeycrisp,1.5,Poor,honeycrisp.jpg
68,35,8,1,280,Honeycrisp,4,Average,honeycrisp.jpg
25,35,8,2,280,Red Delicious,3,Excellent,redDelicious.jpg
29,35,8,3,280,Pink Lady,3.5,Excellent,pinkLady.jpg
53,36,1,1,281,Honeycrisp,2.5,Average,honeycrisp.jpg
16,36,1,2,281,Fuji,2.5,Excellent,fuji.jpg
41,36,1,3,281,Fuji,1.5,Average,fuji.jpg
9,36,2,1,282,Pink Lady,1.5,Excellent,pinkLady.jpg
37,36,2,2,282,Gala,1,Average,gala.jpg
54,36,2,3,282,Pink Lady,2.5,Average,pinkLady.jpg
85,36,3,1,283,Red Delicious,2,Poor,redDelicious.jpg
40,36,3,2,283,Red Delicious,1,Average,redDelicious.jpg
50,36,3,3,283,Red Delicious,2,Average,redDelicious.jpg
14,36,4,1,284,Pink Lady,2,Excellent,pinkLady.jpg
30,36,4,2,284,Red Delicious,3.5,Excellent,redDelicious.jpg
62,36,4,3,284,Gala,3.5,Average,gala.jpg
40,36,5,1,285,Red Delicious,1,Average,redDelicious.jpg
95,36,5,2,285,Red Delicious,3,Poor,redDelicious.jpg
39,36,5,3,285,Pink Lady,1,Average,pinkLady.jpg
101,36,6,1,286,Fuji,4,Poor,fuji.jpg
72,36,6,2,286,Gala,1,Poor,gala.jpg
14,36,6,3,286,Pink Lady,2,Excellent,pinkLady.jpg
48,36,7,1,287,Honeycrisp,2,Average,honeycrisp.jpg
65,36,7,2,287,Red Delicious,3.5,Average,redDelicious.jpg
23,36,7,3,287,Honeycrisp,3,Excellent,honeycrisp.jpg
26,36,8,1,288,Fuji,3.5,Excellent,fuji.jpg
46,36,8,2,288,Fuji,2,Average,fuji.jpg
